@relation JM1-weka.filters.unsupervised.attribute.Remove-R19-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.Remove-R6

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute LOC_TOTAL numeric
@attribute label {Y,N}

@data
7,7,0,0,4,3,36.32,12.08,0.15,87,0.08,294.61,438.86,29,58,15,26,Y
2,3,0,0,2,1,15.07,4.67,0.02,19,0.21,18.23,70.31,8,11,7,14,N
2,5,1,0,3,1,29.3,7.88,0.08,48,0.13,100.95,230.75,21,27,12,23,N
3,7,1,0,4,1,33.7,15.84,0.18,101,0.06,469.79,533.83,41,60,17,36,N
1,3,0,0,2,1,11.17,7.5,0.03,22,0.13,34.9,83.76,6,16,10,9,N
5,1,0,0,1,1,55.57,12,0.22,130,0.08,444.54,666.81,46,84,12,27,N
7,15,0,3,8,6,35.39,22.65,0.27,146,0.04,1009.12,801.81,62,84,19,50,Y
2,13,0,0,7,7,14.9,12.44,0.06,41,0.08,128.22,185.47,16,25,14,20,Y
2,3,0,0,2,1,24.31,4.28,0.03,26,0.23,24.72,104,11,15,7,8,N
2,5,0,0,3,1,12.51,8,0.03,24,0.13,44.48,100.08,8,16,12,12,N
5,13,0,2,7,1,12.74,24.5,0.1,70,0.04,424.88,312.16,28,42,14,30,N
0,45,0,0,44,1,95.69,27.5,0.88,365,0.04,4020.27,2631.45,93,272,55,143,N
24,11,0,0,6,1,77.45,30.64,0.79,394,0.03,4038.83,2372.81,160,234,18,101,N
2,19,1,0,10,10,18.92,21.6,0.14,85,0.05,490.35,408.63,24,61,18,14,Y
4,25,0,2,13,5,25.13,39.81,0.33,188,0.03,2212.8,1000.52,88,100,19,50,N
1,3,0,0,2,1,11.31,7.2,0.03,22,0.14,32.56,81.41,9,13,8,13,N
4,11,0,0,6,5,15.07,17.11,0.09,57,0.06,245.11,257.83,22,35,14,26,N
5,1,0,2,1,1,60.6,11.35,0.23,133,0.09,433.42,687.6,59,74,10,30,N
2,7,0,1,4,4,32.15,10.53,0.11,66,0.1,197.97,338.53,25,41,16,20,N
2,7,0,0,4,1,24.99,9.23,0.08,51,0.11,118.31,230.7,24,27,10,19,N
2,9,0,0,5,1,25.16,11.85,0.1,65,0.08,196.13,298.02,28,37,11,17,N
7,9,0,1,5,1,163.64,20.19,1.1,492,0.05,3704.86,3303.41,209,283,17,107,Y
9,17,0,10,9,8,55.62,23.07,0.43,223,0.04,1644.92,1283.34,85,138,19,78,N
6,3,0,0,2,1,48.85,14.61,0.24,137,0.07,579.23,713.7,48,89,14,37,N
6,16,2,27,9,3,46.79,21.85,0.34,171,0.05,1240.52,1022.11,71,100,24,86,Y
219,59,0,74,30,24,78.6,71.33,1.87,892,0.01,22218.66,5606.58,321,571,24,507,N
0,1,0,0,1,1,19.58,3.5,0.02,18,0.29,13.33,68.53,7,11,7,5,N
8,21,0,1,11,8,25.48,30.5,0.26,146,0.03,1316.59,777,61,85,20,54,N
5,5,0,0,3,1,37.73,16.36,0.21,116,0.06,561.22,617.34,40,76,18,35,Y
4,5,0,0,3,1,78.46,12.88,0.34,180,0.08,723.26,1010.65,89,91,11,44,N
7,19,0,7,10,6,12.06,47.25,0.19,115,0.02,1495.55,569.73,45,70,21,46,N
7,9,0,7,5,4,19.93,29.42,0.2,122,0.03,958.7,586.5,51,71,15,47,N
8,1,0,0,1,1,14.81,12.6,0.06,49,0.08,130.59,186.56,14,35,9,18,N
7,27,4,7,14,11,51.74,32.36,0.56,277,0.03,3010.06,1674.3,121,156,23,89,Y
29,67,0,16,34,26,14.38,112.13,0.54,367,0.01,10041.3,1611.98,138,229,13,161,N
7,21,0,0,11,4,38.62,29.3,0.38,194,0.03,1841.77,1131.58,75,119,25,59,Y
5,5,0,4,3,1,12.57,29.86,0.13,90,0.03,622.51,375.29,38,52,11,31,N
18,35,6,21,18,6,31.82,56.7,0.6,315,0.02,5683.17,1804.29,127,188,25,135,Y
15,61,4,7,31,22,122.21,42.66,1.74,746,0.02,12356.13,5213.56,316,430,27,181,N
4,13,0,0,7,5,37.95,14,0.18,102,0.07,413.28,531.36,46,56,14,33,Y
3,3,0,0,2,1,19.38,10.13,0.07,48,0.1,110.36,196.2,18,30,9,19,N
4,7,0,0,4,1,23.16,13.56,0.1,64,0.07,236.62,314.04,31,33,14,18,N
4,7,0,0,4,1,19.78,12.83,0.08,54,0.08,180.97,253.82,22,32,14,27,N
2,21,0,9,11,11,21.6,27.08,0.2,126,0.04,880.4,585.13,50,76,13,39,N
2,9,0,2,5,5,35.84,12.53,0.15,89,0.08,312.43,448.95,34,55,14,31,N
4,7,0,6,4,4,19.08,20.36,0.13,77,0.05,439.28,388.42,30,47,19,24,N
4,13,1,6,7,6,34.17,14.03,0.16,92,0.07,373.43,479.27,33,59,17,53,N
6,63,1,1,32,31,32.68,59.62,0.65,337,0.02,6453.34,1948.32,133,204,26,126,Y
1,3,0,0,2,1,35.6,4.5,0.05,41,0.22,40.05,160.18,18,23,5,14,N
4,23,0,19,12,12,37.75,17.39,0.22,126,0.06,634.01,656.39,51,75,15,62,N
16,43,1,10,22,1,103.27,25.77,0.89,409,0.04,3811.34,2661.69,183,226,20,165,Y
6,1,0,0,1,1,66.59,6,0.13,85,0.17,133.18,399.54,40,45,6,24,N
3,3,0,2,2,1,12.98,7.33,0.03,25,0.14,38.78,95.18,11,14,8,17,N
22,9,0,0,5,4,103.45,12.52,0.43,206,0.08,900.32,1294.79,97,109,16,81,N
0,1,0,0,1,1,16.73,4.5,0.03,21,0.22,18.82,75.28,9,12,6,7,N
11,9,0,1,5,5,56.51,14.22,0.27,141,0.07,635.07,803.76,64,77,16,48,Y
55,29,0,20,15,5,152.84,33.8,1.72,759,0.03,9703.32,5166.78,311,448,20,246,N
1,3,0,0,2,1,14.88,5.25,0.03,20,0.19,22.79,78.14,7,13,9,10,N
0,3,0,0,2,1,13.45,3.6,0.02,14,0.28,9.69,48.43,6,8,6,8,N
11,17,1,2,9,4,43.51,31.36,0.45,235,0.03,2377.94,1364.73,90,145,23,78,Y
5,5,0,1,3,1,38.2,10.23,0.13,75,0.1,221.99,390.71,30,45,15,33,N
36,71,0,38,36,10,51.65,115.82,1.99,976,0.01,38491.4,5982.18,392,584,26,276,N
2,1,0,0,1,1,17.71,7.5,0.04,34,0.13,55.35,132.83,10,24,9,11,N
12,25,0,6,13,10,45.65,53.63,0.82,405,0.02,7292.94,2447.98,165,240,26,131,N
1,1,0,1,1,1,22.14,2.5,0.02,16,0.4,7.69,55.35,6,10,5,9,N
8,10,0,4,6,1,33.65,31.03,0.35,179,0.03,1800.02,1044.08,74,105,26,66,N
0,3,0,0,2,1,11.52,3.75,0.01,13,0.27,9,43.19,5,8,6,6,N
1,3,0,0,2,1,10.24,7,0.02,20,0.14,27.88,71.7,10,10,7,10,Y
51,65,0,66,33,10,176.14,17.89,1.05,448,0.06,3131.52,3150.97,168,280,23,284,Y
3,3,0,7,2,1,24.53,6.8,0.06,40,0.15,63.01,166.8,17,23,8,26,Y
0,1,0,0,1,1,115.38,7.42,0.29,178,0.13,352.58,855.71,89,89,4,34,N
6,1,0,9,1,1,19.79,9.5,0.06,47,0.11,99.22,188,19,28,8,26,N
2,13,0,4,7,5,19.49,13.46,0.09,54,0.07,196.14,262.33,19,35,17,28,Y
16,31,0,2,16,6,70.33,31.91,0.75,370,0.03,3979.53,2244.45,150,220,20,97,Y
6,13,0,0,7,4,27.28,21.26,0.19,109,0.05,685.21,580.09,47,62,19,40,N
8,23,0,6,12,1,46.46,26.28,0.41,225,0.04,1782.53,1220.91,73,152,18,66,Y
1,1,0,0,1,1,22.2,3,0.02,18,0.33,11.1,66.61,7,11,6,8,N
20,17,1,6,9,4,43.32,36.79,0.53,281,0.03,3258.13,1593.95,97,184,22,78,N
0,3,0,0,2,1,15.6,2.5,0.01,13,0.4,5.42,39,3,10,5,11,N
1,27,0,0,14,14,34.3,22.48,0.26,148,0.04,962.73,771,59,89,16,23,N
1,1,0,0,1,1,15.95,2.5,0.01,12,0.4,5.54,39.86,5,7,5,7,N
6,3,0,0,2,1,32.7,7.19,0.08,50,0.14,93.85,235.02,23,27,10,24,N
4,5,0,0,3,1,20.35,12.38,0.08,53,0.08,173.39,252.01,23,30,14,19,N
0,7,0,1,4,1,14.27,4.67,0.02,18,0.21,17.27,66.61,8,10,7,9,N
10,13,0,9,8,1,36.23,28.8,0.35,190,0.03,1669.52,1043.45,72,118,20,68,N
7,25,0,0,13,11,45.96,18.89,0.29,161,0.05,911.04,868.16,68,93,15,63,Y
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,29,N
21,75,0,0,38,9,71.84,46.47,1.11,536,0.02,8619.69,3338.65,239,297,21,161,N
0,1,0,0,1,1,16.18,4,0.02,17,0.25,14.38,64.73,6,11,8,6,N
5,7,0,0,4,1,26.69,7.77,0.07,48,0.13,89.58,207.45,19,29,9,21,N
5,37,1,1,19,13,29.86,49.11,0.49,256,0.02,4000.78,1466.35,102,154,26,63,Y
1,7,0,0,4,1,21.3,8.71,0.06,41,0.11,89.73,185.47,19,22,11,14,N
4,5,0,8,3,1,24.84,20.31,0.17,110,0.05,569.01,504.35,48,62,11,32,N
5,3,0,0,2,1,58.69,3.17,0.06,43,0.32,32.68,185.84,19,24,5,23,N
6,1,0,1,1,1,35.71,7.75,0.09,63,0.13,119.14,276.72,31,32,7,20,N
5,1,0,0,1,1,25.17,20.25,0.17,120,0.05,573.47,509.75,45,75,9,31,N
4,1,0,2,1,1,32.49,3.79,0.04,29,0.26,25.95,123.19,13,16,7,13,N
1,3,0,0,2,1,8.93,8.1,0.02,19,0.12,32.54,72.34,9,10,9,10,N
7,7,0,0,4,1,32.54,15.68,0.17,104,0.06,444.44,510.32,41,63,13,36,N
6,27,0,1,14,4,91.25,30.66,0.93,452,0.03,4765.7,2797.8,202,250,17,118,Y
4,15,0,8,8,5,30.14,22.82,0.23,133,0.04,871.56,687.6,51,82,17,43,N
6,5,0,0,3,1,59.28,13.55,0.27,148,0.07,604.47,803.09,70,78,12,39,N
3,5,3,0,3,1,63.93,6.11,0.13,75,0.16,132.65,390.71,33,42,10,33,N
12,29,4,17,15,5,46.15,37.86,0.58,297,0.03,3674.37,1747.14,137,160,21,122,Y
0,1,0,1,1,1,15.73,5.71,0.03,23,0.18,28.53,89.86,10,13,8,5,N
5,3,0,0,2,1,18.87,7.07,0.04,32,0.14,52.42,133.44,9,23,11,17,N
5,5,1,0,3,1,30.52,16.5,0.17,99,0.06,461.69,503.66,33,66,17,20,N
2,3,0,0,2,1,20.88,8.45,0.06,39,0.12,82.82,176.42,13,26,13,17,N
1,23,0,0,12,12,31.64,23.2,0.24,142,0.04,946.21,734.13,58,84,16,26,N
0,1,0,0,1,1,23.25,2,0.02,14,0.5,5.17,46.51,6,8,4,5,N
6,31,5,0,16,13,31.07,39.72,0.41,226,0.03,2722.48,1233.83,87,139,21,62,Y
2,5,0,9,4,1,15.45,15.13,0.08,55,0.07,196.32,233.64,22,33,11,29,N
2,1,0,0,1,1,15.26,6.29,0.03,23,0.16,33.49,95.91,8,15,11,8,N
0,1,0,0,1,1,9.51,5,0.02,15,0.2,13.21,47.55,5,10,6,5,N
1,5,0,0,4,1,31.15,7.88,0.08,50,0.13,107.34,245.34,18,32,14,21,N
2,19,0,5,10,1,20.57,16.62,0.11,69,0.06,315.54,341.84,24,45,18,32,N
0,1,0,0,1,1,13.5,2,0.01,9,0.5,3,27,4,5,4,6,N
1,11,0,4,6,4,23.44,18,0.14,86,0.06,421.99,421.99,36,50,15,19,N
2,3,0,1,2,1,43.21,7.94,0.11,73,0.13,151.38,343.13,30,43,9,22,Y
1,1,0,2,1,1,14.8,3.5,0.02,14,0.29,10.07,51.81,6,8,7,10,N
5,7,0,7,4,1,66.92,17.19,0.38,194,0.06,1098.99,1150.56,89,105,17,63,N
0,1,1,0,1,1,0,0,0,3,0,0,4.75,0,3,3,4,N
1,5,0,0,3,1,11.37,11,0.04,32,0.09,76.4,125.02,11,21,10,9,N
9,15,0,0,8,7,38.11,20.46,0.26,142,0.05,886.49,779.84,56,86,19,48,Y
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,27,N
1,3,0,0,2,1,22.34,5.63,0.04,33,0.18,39.26,125.64,15,18,6,15,N
6,9,3,0,5,4,33.68,9.71,0.11,68,0.1,176.27,326.9,30,38,11,24,Y
4,5,0,2,3,1,26.42,13.18,0.12,69,0.08,254.79,348.06,28,41,16,32,N
2,4,0,0,3,1,34.85,7.5,0.09,57,0.13,108.89,261.33,21,36,10,26,Y
6,5,0,0,3,1,23.75,19.38,0.15,89,0.05,495.27,460.12,31,58,20,30,N
3,1,0,0,1,1,26.6,4.95,0.04,31,0.2,36.21,131.69,11,20,9,13,N
5,11,0,0,6,1,18.38,25.8,0.16,94,0.04,679.65,474.17,43,51,18,33,N
3,11,3,0,6,1,22.09,21.5,0.16,95,0.05,567.36,475,43,52,16,33,N
1,3,0,6,2,1,16.73,3,0.02,14,0.33,8.36,50.19,6,8,6,16,N
11,9,1,2,8,1,53.86,16.23,0.29,155,0.06,789.36,874.8,53,102,19,69,N
5,9,0,2,5,4,36.53,15,0.18,106,0.07,456.68,548.01,42,64,15,45,N
2,3,0,0,2,1,18.39,9.17,0.06,39,0.11,85.84,168.56,15,24,11,15,N
1,3,0,0,2,1,14.81,10.21,0.05,35,0.1,85.84,151.27,11,24,13,14,N
22,11,0,0,6,1,18.33,72.8,0.44,291,0.01,5396.2,1334.22,104,187,14,93,N
4,5,0,2,3,1,20.45,11.56,0.08,53,0.09,151.73,236.35,16,37,13,23,N
2,21,0,0,11,5,20.4,13.75,0.09,59,0.07,214.3,280.54,22,37,15,20,N
5,3,0,0,2,1,14.83,9.63,0.05,32,0.1,76.31,142.7,11,21,14,16,N
2,3,0,0,2,1,12.85,5.33,0.02,18,0.19,20.31,68.53,8,10,8,9,N
0,1,0,1,1,1,35.94,2.5,0.03,23,0.4,12.48,89.86,10,13,5,7,N
2,9,4,0,5,1,29.58,9.35,0.09,62,0.11,143.56,276.48,27,35,9,27,N
2,3,0,0,2,1,14.85,6.67,0.03,26,0.15,36.66,98.99,10,16,8,14,N
3,31,0,6,16,13,48.29,55.39,0.89,474,0.02,8232.57,2675.19,141,333,22,44,Y
1,1,0,0,1,1,23.41,5.06,0.04,29,0.2,33.34,118.54,9,20,9,7,N
4,3,0,0,2,1,33.29,14.12,0.16,94,0.07,368.63,470,32,62,15,19,N
3,19,8,2,10,5,48.03,17.61,0.28,154,0.06,827.29,845.75,58,96,17,50,Y
1,5,0,1,3,1,12.8,7,0.03,25,0.14,34.85,89.62,14,11,6,9,N
2,1,0,2,1,1,11.63,2,0.01,9,0.5,2.58,23.26,4,5,3,9,N
4,5,0,0,3,1,36.33,5.12,0.06,43,0.2,52.81,185.84,19,24,7,24,N
1,3,1,0,2,1,116.98,15,0.58,332,0.07,1462.29,1754.75,165,167,6,36,Y
17,89,0,15,45,39,56.03,73.51,1.37,679,0.01,16821.46,4118.87,247,432,25,173,N
3,31,0,0,16,14,22.03,27.5,0.2,126,0.04,925.42,605.73,55,71,14,45,N
0,1,0,0,1,1,14.8,4,0.02,16,0.25,13.16,59.21,5,11,8,4,N
1,3,0,2,2,1,30.95,7,0.07,51,0.14,84.25,216.64,24,27,7,22,N
0,3,0,0,2,1,24.11,4.38,0.04,27,0.23,25.64,105.49,10,17,7,11,N
16,43,23,10,22,14,71.66,44.2,1.06,507,0.02,7779.11,3167.7,217,290,22,172,Y
2,3,0,0,2,1,19.25,6.5,0.04,30,0.15,45.17,125.1,13,17,9,12,N
5,3,0,0,2,1,50.11,8.18,0.14,82,0.12,186.36,410,36,46,10,35,N
3,19,0,0,10,5,15.83,31.91,0.17,104,0.03,895.64,505.23,39,65,18,33,N
0,7,0,0,4,4,17.98,5.79,0.03,26,0.17,33.43,104,9,17,9,8,N
0,3,0,0,2,1,4.87,13.5,0.02,19,0.07,49.3,65.73,6,13,9,7,N
0,5,0,0,3,1,18.88,9,0.06,40,0.11,84.96,169.92,20,20,9,11,N
1,9,0,1,5,1,33.64,16,0.18,119,0.06,478.49,538.3,60,59,8,23,N
0,3,0,0,2,1,13.2,2.5,0.01,11,0.4,4.58,33,5,6,4,7,N
3,5,0,0,3,1,23.33,13,0.1,68,0.08,219.01,303.24,26,42,11,28,N
7,21,0,0,11,7,140.64,18.42,0.86,389,0.05,2650,2590.04,182,207,17,90,Y
2,23,0,15,12,7,52.03,17.94,0.31,163,0.06,930.77,933.65,76,87,17,57,N
54,127,1,4,82,8,72.24,140.64,3.39,1359,0.01,79380.63,10159.52,489,870,65,513,Y
4,1,0,4,1,1,46.75,5.03,0.08,52,0.2,65.75,235.23,23,29,7,24,N
1,1,0,0,1,1,9.83,2,0.01,7,0.5,2.18,19.65,3,4,4,5,N
1,11,0,0,6,1,35.33,13.33,0.16,98,0.08,348.98,471.12,48,50,10,27,N
18,7,1,2,4,1,100.77,24.1,0.81,378,0.04,3252.94,2429.13,170,208,19,95,N
1,5,0,0,3,3,13.56,7.07,0.03,23,0.14,37.68,95.91,9,14,11,9,Y
3,17,4,8,9,7,15.74,36,0.19,129,0.03,1133.22,566.61,54,75,12,46,N
4,7,0,0,4,3,29.87,19.5,0.19,111,0.05,631.06,582.52,39,72,19,25,Y
1,13,1,3,7,7,14.18,21.67,0.1,67,0.05,369.77,307.19,26,41,15,25,N
0,3,0,0,2,1,11.39,4.67,0.02,16,0.21,13.78,53.15,4,12,7,8,N
0,1,0,1,1,1,7.74,1.5,0,5,0.67,0.97,11.61,2,3,3,7,N
3,15,0,0,8,8,19.29,17.14,0.11,65,0.06,314.94,330.69,24,41,20,19,N
6,41,0,4,21,14,72.84,32.47,0.79,356,0.03,4266.82,2365.21,159,197,29,84,Y
6,3,0,0,2,1,44.16,16.07,0.24,142,0.06,634.23,710,47,95,13,33,N
10,11,2,2,6,1,31.19,30.23,0.31,176,0.03,1583.45,942.93,70,106,19,53,Y
2,21,1,19,11,1,52.89,24.57,0.43,215,0.04,1773.98,1299.54,86,129,24,100,Y
17,144,4,19,75,63,80.58,99,2.66,1119,0.01,43877.17,7977.67,418,701,45,269,Y
5,5,0,0,3,1,18.05,16.14,0.1,60,0.06,261.51,291.48,17,43,19,29,N
9,1,0,0,1,1,184.6,43.99,2.71,1217,0.02,19844.6,8120.34,553,664,14,242,N
2,1,0,0,1,1,16.37,5.25,0.03,22,0.19,25.07,85.95,7,15,9,8,N
8,15,0,1,8,3,28.05,39.2,0.37,198,0.03,2395.42,1099.81,69,129,25,54,Y
2,11,0,1,6,6,13.27,18.75,0.08,55,0.05,259.16,248.8,20,35,15,19,N
3,5,0,0,3,1,26.02,8,0.07,49,0.13,92.51,208.15,22,27,8,20,N
2,5,0,0,3,3,18.17,4.5,0.03,20,0.22,20.44,81.75,8,12,9,8,N
2,9,0,0,5,5,18.04,17.19,0.1,73,0.06,296.1,310.1,25,48,11,14,N
18,30,4,19,16,11,66.55,43.55,0.97,451,0.02,7012.14,2898.25,201,250,26,133,N
1,3,0,0,2,1,10.53,5.63,0.02,16,0.18,18.5,59.21,5,11,9,9,N
4,9,0,5,5,1,28.64,20.58,0.2,114,0.05,673.81,589.37,46,68,17,34,N
2,1,0,0,1,1,36.83,4.58,0.06,39,0.22,42.86,168.56,17,22,7,13,N
8,8,0,1,6,1,39.94,19.64,0.26,139,0.05,856.1,784.5,50,89,22,45,Y
0,1,0,0,1,1,12.97,4,0.02,15,0.25,11.53,51.89,3,12,8,5,N
0,3,0,0,2,1,13.45,3.6,0.02,14,0.28,9.69,48.43,6,8,6,6,N
2,7,0,0,4,3,15.69,14.55,0.08,48,0.07,184.43,228.23,20,28,16,20,N
6,11,0,0,6,1,53.95,28,0.5,259,0.04,2350.01,1510.72,112,147,19,75,N
4,15,0,0,10,3,28.89,17.62,0.17,95,0.06,498.2,508.97,37,58,20,41,N
4,7,0,0,5,1,28.47,14.53,0.14,80,0.07,333.85,413.59,26,54,19,30,N
0,1,0,0,1,1,21.51,2.5,0.02,15,0.4,7.47,53.77,7,8,5,5,N
17,61,1,2,31,14,46.74,49.1,0.77,397,0.02,6261.17,2295.2,159,238,21,137,N
9,11,1,7,6,1,42.67,31.89,0.45,245,0.03,2411.23,1360.87,94,151,19,72,Y
3,9,0,0,5,3,50.57,15.68,0.26,142,0.06,690.93,793.06,69,73,15,30,N
7,5,0,11,3,3,53.87,4,0.07,47,0.25,47.89,215.49,16,31,8,34,N
5,3,0,0,2,1,26.56,14.3,0.13,79,0.07,301.71,379.78,33,46,13,29,Y
0,7,0,0,4,3,10.24,19.5,0.07,47,0.05,216.29,199.65,18,29,13,11,N
3,7,0,0,5,1,28.49,12.5,0.12,70,0.08,247.31,356.12,25,45,17,22,N
11,5,0,9,3,1,39.87,8.9,0.12,71,0.11,175.62,355,34,37,11,41,N
5,9,0,2,5,1,31.76,15.29,0.16,99,0.07,412.76,485.78,40,59,13,43,N
2,3,0,1,2,1,13.89,4.5,0.02,16,0.22,15.63,62.51,6,10,9,9,N
5,11,0,1,6,1,19.87,19.38,0.13,81,0.05,414.77,385.15,36,45,14,24,N
0,1,0,0,1,1,11.52,3.75,0.01,13,0.27,9,43.19,5,8,6,5,N
1,1,0,0,1,1,16.73,3,0.02,14,0.33,8.36,50.19,6,8,6,6,N
0,1,0,0,1,1,9.37,8,0.02,29,0.13,33.32,74.96,8,21,4,7,N
3,17,3,4,9,1,22.67,32.94,0.25,148,0.03,1366.12,746.57,62,86,17,55,N
22,15,3,10,8,5,108.2,56.83,2.05,914,0.02,19415.91,6149.32,434,480,22,229,N
8,9,0,0,5,4,29.52,23.98,0.24,133,0.04,942.82,707.82,53,80,19,44,Y
4,3,0,0,2,1,28.17,5.95,0.06,41,0.17,55.4,167.59,17,24,7,22,N
13,89,0,22,45,40,73.23,33.95,0.83,416,0.03,4690.39,2486.55,146,270,20,162,N
2,5,0,0,3,1,28.43,8.43,0.08,51,0.12,112.31,239.72,23,28,11,18,N
1,1,0,0,1,1,24.93,8.71,0.07,48,0.11,105.05,217.13,19,29,11,11,N
14,5,0,5,3,1,49.1,16.69,0.27,154,0.06,760.04,819.58,62,92,14,52,N
0,3,0,0,2,1,14.65,6.42,0.03,23,0.16,33.51,94.01,7,16,11,10,N
17,3,0,14,2,1,57.54,25.14,0.48,265,0.04,2020.86,1446.75,88,177,16,75,N
3,13,0,1,7,7,20.34,23.13,0.16,91,0.04,604.41,470.46,37,54,20,28,Y
3,7,0,0,4,1,49.68,15.71,0.26,151,0.06,681.53,780.66,44,107,15,34,Y
1,7,0,0,4,4,9.26,18.67,0.06,40,0.05,179.28,172.88,16,24,14,12,N
7,13,0,0,7,1,83.29,17.35,0.48,256,0.06,1392.34,1444.83,123,133,11,86,N
2,7,0,1,4,4,10.91,13,0.05,34,0.08,102.39,141.78,13,21,12,17,N
2,7,0,0,4,3,9.91,19.43,0.06,42,0.05,207.85,192.57,16,26,17,15,N
30,95,0,2,48,7,120.77,61.38,2.47,1091,0.02,25277.05,7412.71,445,646,24,367,Y
21,43,0,65,22,3,88.61,37.76,1.12,487,0.03,7018.63,3345.87,219,268,30,231,Y
2,1,0,0,1,1,21.29,5.69,0.04,31,0.18,38.27,121.11,13,18,7,10,N
2,11,1,0,6,1,11.21,29,0.11,74,0.03,523.65,325.03,29,45,14,29,N
5,5,0,0,3,1,39.72,11.45,0.15,88,0.09,289.52,454.95,36,52,14,26,N
2,1,0,0,1,1,20.19,5.06,0.03,25,0.2,28.74,102.19,9,16,9,9,N
3,5,0,1,3,1,24.69,5.85,0.05,34,0.17,46.94,144.43,13,21,9,22,N
2,13,0,1,7,4,29.88,22.62,0.23,127,0.04,849.33,675.88,50,77,19,42,N
3,5,0,0,3,1,30.28,12.72,0.13,81,0.08,272.14,385.15,37,44,11,14,N
19,7,0,12,4,1,42.28,16,0.23,128,0.06,601.36,676.53,64,64,13,55,N
4,3,0,2,2,1,36.02,8.53,0.1,62,0.12,145.5,307.16,27,35,12,27,N
1,3,0,0,2,1,14.53,6.19,0.03,22,0.16,30.91,89.92,11,11,9,7,N
16,11,0,9,6,1,89.94,38.16,1.14,572,0.03,7275.76,3432,211,361,17,87,N
2,1,1,0,1,1,14.4,3,0.01,13,0.33,7.2,43.19,4,9,6,9,N
3,5,0,1,3,1,20.99,7,0.05,34,0.14,57.15,146.95,14,20,10,17,N
0,1,0,0,1,1,70.56,5.26,0.12,81,0.19,108.59,371.38,40,41,5,21,N
5,3,0,2,2,1,46.64,7.64,0.12,70,0.13,151.08,356.12,28,42,12,25,N
21,19,1,39,10,1,37.52,63.34,0.79,419,0.02,8364.13,2376.75,167,252,22,159,Y
1,9,0,0,5,1,25.94,13.2,0.11,72,0.08,251.06,342.35,33,39,12,21,N
7,1,0,5,1,1,34.25,10.42,0.12,80,0.1,206.46,356.75,25,55,10,34,N
19,34,0,0,21,4,27.98,34.5,0.32,179,0.03,1850.01,965.22,57,122,23,89,Y
2,1,1,5,1,1,6.2,2.5,0.01,6,0.4,2.15,15.51,1,5,5,12,N
5,15,0,2,8,1,53.22,14.79,0.26,146,0.07,647.02,787.28,66,80,13,35,N
0,1,0,0,1,1,30.91,4.36,0.04,33,0.23,32.7,134.89,16,17,6,6,N
1,11,0,0,6,6,33.25,23.29,0.26,151,0.04,1002.32,774.52,44,107,18,10,Y
7,5,0,4,3,1,32.18,27.18,0.29,180,0.04,1320.23,874.44,77,103,12,40,N
0,1,0,0,1,1,7.75,2,0.01,6,0.5,1.72,15.51,2,4,4,3,N
12,21,2,0,12,1,39,26.71,0.35,181,0.04,1545.65,1041.63,72,109,23,74,N
32,58,8,45,32,7,79.87,55.23,1.47,648,0.02,13534.26,4411.17,243,405,35,253,Y
20,33,0,38,17,14,72.07,16.21,0.39,203,0.06,1052.1,1168.24,77,126,16,129,Y
6,13,0,0,7,6,42.33,29.33,0.41,220,0.03,2023.43,1241.65,88,132,20,58,N
5,11,0,0,6,4,23.82,22.63,0.18,102,0.04,677.83,539.11,43,59,20,31,N
8,15,1,2,8,1,50.88,14.9,0.25,138,0.07,627.21,757.88,54,84,16,39,N
14,13,0,0,12,1,42.98,18.38,0.26,136,0.05,806.25,789.8,49,87,24,86,Y
2,5,0,0,3,1,27.09,10.89,0.1,59,0.09,178.46,295,28,31,14,17,N
7,7,0,0,4,3,18.5,28.59,0.18,110,0.03,839.95,528.81,37,73,17,33,N
2,5,0,0,3,3,11.15,9.17,0.03,25,0.11,52.04,102.19,10,15,11,14,N
0,11,0,0,6,1,49.26,6.22,0.1,66,0.16,105.95,306.49,32,34,7,14,Y
7,15,1,3,8,5,15.48,27.62,0.14,88,0.04,656.1,427.5,39,49,17,38,N
50,27,6,29,16,1,56.13,61.26,1.15,547,0.02,11700.12,3438.12,207,340,29,209,N
5,5,0,4,3,1,27.5,11,0.1,70,0.09,184.88,302.53,33,37,8,28,N
5,1,0,0,1,1,107.38,5.2,0.19,108,0.19,161.3,558.35,52,56,6,27,N
3,9,0,0,5,5,20.1,13,0.09,57,0.08,188.75,261.33,26,31,12,22,N
